-3,141593;-0,001058
-2,617994;-0,500098
-2,094395;-0,866023
-1,570796;-1,000004
-1,047198;-0,866025
-0,523599;-0,500000
-0,000000;-0,000000
0,523599;0,500000
1,047198;0,866025
1,570796;1,000004
2,094395;0,866023
2,617994;0,500098
3,141593;0,001058
